contig	subject	pct_id	aln_len	mismatches	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	subject_title	pct_cov_of_ref	db
contig_4	resfinder~~~blaSHV-78_1~~~AM176553~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-78_1~~~AM176553~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-78	100.0	resfinder
contig_4	resfinder~~~blaSHV-77_1~~~EF373975~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-77_1~~~EF373975~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-77	100.0	resfinder
contig_4	resfinder~~~blaSHV-74_1~~~AM176549~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-74_1~~~AM176549~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-74	100.0	resfinder
contig_4	resfinder~~~blaSHV-69_1~~~DQ174308~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-69_1~~~DQ174308~~~ blaSHV-69	100.0	resfinder
contig_4	resfinder~~~blaSHV-67_1~~~DQ174307~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-67_1~~~DQ174307~~~ blaSHV-67	100.0	resfinder
contig_4	resfinder~~~blaSHV-46_1~~~AY210887~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-46_1~~~AY210887~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-46	100.0	resfinder
contig_4	resfinder~~~blaSHV-45_1~~~AF547625~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-45_1~~~AF547625~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-45	100.0	resfinder
contig_4	resfinder~~~blaSHV-36_1~~~AF467947~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-36_1~~~AF467947~~~ blaSHV-36	100.0	resfinder
contig_4	resfinder~~~blaSHV-26_1~~~AF227204~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-26_1~~~AF227204~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-26	100.0	resfinder
contig_4	resfinder~~~blaSHV-25_1~~~AF208796~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-25_1~~~AF208796~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-25	100.0	resfinder
contig_4	resfinder~~~blaSHV-1_1~~~AF148850~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-1_1~~~AF148850~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-1	100.0	resfinder
contig_4	resfinder~~~blaSHV-199_1~~~MF373391~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-199_1~~~MF373391~~~ blaSHV-199	100.0	resfinder
contig_4	resfinder~~~blaSHV-194_1~~~KX421191~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-194_1~~~KX421191~~~ blaSHV-194	100.0	resfinder
contig_4	resfinder~~~blaSHV-193_1~~~KR347170~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-193_1~~~KR347170~~~ blaSHV-193	100.0	resfinder
contig_4	resfinder~~~blaSHV-187_1~~~LN515533~~~	99.193	867	7	0	121960	122826	1	867	0.0	1563	125021	867	resfinder~~~blaSHV-187_1~~~LN515533~~~ blaSHV-187	100.0	resfinder
contig_4	resfinder~~~blaSHV-185_1~~~KM233164~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-185_1~~~KM233164~~~ blaSHV-185	100.0	resfinder
contig_4	resfinder~~~blaSHV-179_1~~~KF705208~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-179_1~~~KF705208~~~ blaSHV-179	100.0	resfinder
contig_4	resfinder~~~blaSHV-178_1~~~KF705209~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-178_1~~~KF705209~~~ blaSHV-178	100.0	resfinder
contig_4	resfinder~~~blaSHV-173_1~~~KF513178~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-173_1~~~KF513178~~~ blaSHV-173	100.0	resfinder
contig_4	resfinder~~~blaSHV-161_1~~~JX121128~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-161_1~~~JX121128~~~ blaSHV-161	100.0	resfinder
contig_4	resfinder~~~blaSHV-153_1~~~JX121120~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-153_1~~~JX121120~~~ blaSHV-153	100.0	resfinder
contig_4	resfinder~~~blaSHV-152_1~~~JX121119~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-152_1~~~JX121119~~~ blaSHV-152	100.0	resfinder
contig_4	resfinder~~~blaSHV-145_1~~~JX013655~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-145_1~~~JX013655~~~ blaSHV-145	100.0	resfinder
contig_4	resfinder~~~blaSHV-142_1~~~JQ029959~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-142_1~~~JQ029959~~~ blaSHV-142	100.0	resfinder
contig_4	resfinder~~~blaSHV-135_1~~~HQ637576~~~	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-135_1~~~HQ637576~~~ blaSHV-135	100.0	resfinder
contig_4	resfinder~~~blaSHV-128_1~~~GU932590~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-128_1~~~GU932590~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-128	100.0	resfinder
contig_4	resfinder~~~blaSHV-107_1~~~AM922308~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.419	861	5	0	121966	122826	1	861	0.0	1563	125021	861	resfinder~~~blaSHV-107_1~~~AM922308~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-107	100.0	resfinder
contig_4	resfinder~~~blaSHV-104_1~~~EU274581~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.419	860	5	0	121967	122826	2	861	0.0	1561	125021	861	resfinder~~~blaSHV-104_1~~~EU274581~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-104	99.88385598141696	resfinder
contig_4	resfinder~~~blaSHV-155_1~~~JX121122~~~	99.533	856	4	0	121966	122821	1	856	0.0	1559	125021	861	resfinder~~~blaSHV-155_1~~~JX121122~~~ blaSHV-155	99.41927990708479	resfinder
contig_4	resfinder~~~blaSHV-148_1~~~JX121115~~~	99.533	856	4	0	121966	122821	1	856	0.0	1559	125021	861	resfinder~~~blaSHV-148_1~~~JX121115~~~ blaSHV-148	99.41927990708479	resfinder
contig_4	resfinder~~~blaSHV-96_1~~~EF373971~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-96_1~~~EF373971~~~ blaSHV-96	100.0	resfinder
contig_4	resfinder~~~blaSHV-94_1~~~EF373970~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-94_1~~~EF373970~~~ blaSHV-94	100.0	resfinder
contig_4	resfinder~~~blaSHV-8_1~~~U92041~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-8_1~~~U92041~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-8	100.0	resfinder
contig_4	resfinder~~~blaSHV-89_1~~~DQ193536~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-89_1~~~DQ193536~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-89	100.0	resfinder
contig_4	resfinder~~~blaSHV-85_1~~~DQ322460~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-85_1~~~DQ322460~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-85	100.0	resfinder
contig_4	resfinder~~~blaSHV-82_1~~~AM176557~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-82_1~~~AM176557~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-82	100.0	resfinder
contig_4	resfinder~~~blaSHV-81_1~~~AM176556~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-81_1~~~AM176556~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-81	100.0	resfinder
contig_4	resfinder~~~blaSHV-7_1~~~U20270~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-7_1~~~U20270~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-7	100.0	resfinder
contig_4	resfinder~~~blaSHV-79_1~~~AM176554~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-79_1~~~AM176554~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-79	100.0	resfinder
contig_4	resfinder~~~blaSHV-65_1~~~DQ174305~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-65_1~~~DQ174305~~~ blaSHV-65	100.0	resfinder
contig_4	resfinder~~~blaSHV-57_1~~~AY223863~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-57_1~~~AY223863~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-57	100.0	resfinder
contig_4	resfinder~~~blaSHV-56_1~~~EU586041~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-56_1~~~EU586041~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-56	100.0	resfinder
contig_4	resfinder~~~blaSHV-50_1~~~AY288915~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-50_1~~~AY288915~~~ blaSHV-50	100.0	resfinder
contig_4	resfinder~~~blaSHV-49_1~~~AY528718~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-49_1~~~AY528718~~~Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Piperacillin;Piperacillin+Tazobactam;Ticarcillin;Ticarcillin+Clavulanic_acid blaSHV-49	100.0	resfinder
contig_4	resfinder~~~blaSHV-40_1~~~AF535128~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-40_1~~~AF535128~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-40	100.0	resfinder
contig_4	resfinder~~~blaSHV-35_1~~~AY070258~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-35_1~~~AY070258~~~ blaSHV-35	100.0	resfinder
contig_4	resfinder~~~blaSHV-27_1~~~AF293345~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-27_1~~~AF293345~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-27	100.0	resfinder
contig_4	resfinder~~~blaSHV-24_1~~~AB023477~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-24_1~~~AB023477~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-24	100.0	resfinder
contig_4	resfinder~~~blaSHV-186_1~~~KM233165~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-186_1~~~KM233165~~~ blaSHV-186	100.0	resfinder
contig_4	resfinder~~~blaSHV-182_1~~~KP050489~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-182_1~~~KP050489~~~ blaSHV-182	100.0	resfinder
contig_4	resfinder~~~blaSHV-180_1~~~KP050487~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-180_1~~~KP050487~~~ blaSHV-180	100.0	resfinder
contig_4	resfinder~~~blaSHV-159_1~~~JX121126~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-159_1~~~JX121126~~~ blaSHV-159	100.0	resfinder
contig_4	resfinder~~~blaSHV-158_1~~~JX121125~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-158_1~~~JX121125~~~ blaSHV-158	100.0	resfinder
contig_4	resfinder~~~blaSHV-156_1~~~JX121123~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-156_1~~~JX121123~~~ blaSHV-156	100.0	resfinder
contig_4	resfinder~~~blaSHV-150_1~~~JX121117~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-150_1~~~JX121117~~~ blaSHV-150	100.0	resfinder
contig_4	resfinder~~~blaSHV-147_1~~~JX121114~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-147_1~~~JX121114~~~ blaSHV-147	100.0	resfinder
contig_4	resfinder~~~blaSHV-144_1~~~JQ926986~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-144_1~~~JQ926986~~~ blaSHV-144	100.0	resfinder
contig_4	resfinder~~~blaSHV-141_1~~~JQ388884~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-141_1~~~JQ388884~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-141	100.0	resfinder
contig_4	resfinder~~~blaSHV-133_1~~~AB551737~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-133_1~~~AB551737~~~ blaSHV-133	100.0	resfinder
contig_4	resfinder~~~blaSHV-121_1~~~GQ428198~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-121_1~~~GQ428198~~~ blaSHV-121	100.0	resfinder
contig_4	resfinder~~~blaSHV-119_1~~~JX192924~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-119_1~~~JX192924~~~ blaSHV-119	100.0	resfinder
contig_4	resfinder~~~blaSHV-110_1~~~HQ877615~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-110_1~~~HQ877615~~~ blaSHV-110	100.0	resfinder
contig_4	resfinder~~~blaSHV-109_1~~~EU418913~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-109_1~~~EU418913~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-109	100.0	resfinder
contig_4	resfinder~~~blaSHV-103_1~~~EU032604~~~	99.303	861	6	0	121966	122826	1	861	0.0	1557	125021	861	resfinder~~~blaSHV-103_1~~~EU032604~~~ blaSHV-103	100.0	resfinder
contig_4	resfinder~~~blaSHV-95_1~~~EF373972~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-95_1~~~EF373972~~~ blaSHV-95	100.0	resfinder
contig_4	resfinder~~~blaSHV-93_1~~~EF373969~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-93_1~~~EF373969~~~ blaSHV-93	100.0	resfinder
contig_4	resfinder~~~blaSHV-75_1~~~AM176550~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-75_1~~~AM176550~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-75	100.0	resfinder
contig_4	resfinder~~~blaSHV-63_1~~~EU342351~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-63_1~~~EU342351~~~ blaSHV-63	100.0	resfinder
contig_4	resfinder~~~blaSHV-62_1~~~AJ866285~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-62_1~~~AJ866285~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-62	100.0	resfinder
contig_4	resfinder~~~blaSHV-55_1~~~DQ054528~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-55_1~~~DQ054528~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-55	100.0	resfinder
contig_4	resfinder~~~blaSHV-48_1~~~AY263404~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-48_1~~~AY263404~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-48	100.0	resfinder
contig_4	resfinder~~~blaSHV-44_1~~~AY259119~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-44_1~~~AY259119~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-44	100.0	resfinder
contig_4	resfinder~~~blaSHV-42_1~~~AF535130~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-42_1~~~AF535130~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-42	100.0	resfinder
contig_4	resfinder~~~blaSHV-41_1~~~AF535129~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-41_1~~~AF535129~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-41	100.0	resfinder
contig_4	resfinder~~~blaSHV-3_1~~~KX092356~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-3_1~~~KX092356~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-3	100.0	resfinder
contig_4	resfinder~~~blaSHV-38_1~~~AY079099~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-38_1~~~AY079099~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-38	100.0	resfinder
contig_4	resfinder~~~blaSHV-33_1~~~AY037779~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-33_1~~~AY037779~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-33	100.0	resfinder
contig_4	resfinder~~~blaSHV-32_1~~~AY037778~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-32_1~~~AY037778~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-32	100.0	resfinder
contig_4	resfinder~~~blaSHV-30_1~~~AY661885~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-30_1~~~AY661885~~~Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin blaSHV-30	100.0	resfinder
contig_4	resfinder~~~blaSHV-1b-b_1~~~DQ166783~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-1b-b_1~~~DQ166783~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-1b-b	100.0	resfinder
contig_4	resfinder~~~blaSHV-197_1~~~KT946904~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-197_1~~~KT946904~~~ blaSHV-197	100.0	resfinder
contig_4	resfinder~~~blaSHV-196_1~~~KX714286~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-196_1~~~KX714286~~~ blaSHV-196	100.0	resfinder
contig_4	resfinder~~~blaSHV-189_1~~~KP050494~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-189_1~~~KP050494~~~ blaSHV-189	100.0	resfinder
contig_4	resfinder~~~blaSHV-157_1~~~JX121124~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-157_1~~~JX121124~~~ blaSHV-157	100.0	resfinder
contig_4	resfinder~~~blaSHV-151_1~~~JX121118~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-151_1~~~JX121118~~~ blaSHV-151	100.0	resfinder
contig_4	resfinder~~~blaSHV-14_1~~~AF226622~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-14_1~~~AF226622~~~Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin blaSHV-14	100.0	resfinder
contig_4	resfinder~~~blaSHV-149_1~~~JX121116~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-149_1~~~JX121116~~~ blaSHV-149	100.0	resfinder
contig_4	resfinder~~~blaSHV-143_1~~~JQ341060~~~	99.187	861	7	0	121966	122826	1	861	0.0	1552	125021	861	resfinder~~~blaSHV-143_1~~~JQ341060~~~ blaSHV-143	100.0	resfinder
